case_id,source_class,synthetic_seed_id,is_original,is_perturbed,target_rule,case_filename,case_sha256
gold_0624,synthetic_derived,mock_068,false,true,H2,data/synthetic_cases/gold_0624.md,3b1434e2b5ba52d81858161df4e340aaebefe918d8e49bb9f7a234f382fde807
gold_0625,synthetic_derived,mock_068,false,true,H3,data/synthetic_cases/gold_0625.md,d89524630a1db049895de143ef5ca39d67ab0f56ef365d0308ee10a1e7f67bee
gold_0626,synthetic_derived,mock_068,false,true,H4,data/synthetic_cases/gold_0626.md,e33312257753a1c142f2edb76d613b1bc90336dd9832f20ede3ed16866d1fd77
gold_0627,synthetic_derived,mock_068,false,true,H5,data/synthetic_cases/gold_0627.md,ea84b5accea5ee2bfda9bef8f29d76ad17bc7618a839433c8f7d385d6920d479
gold_0628,synthetic_derived,mock_068,false,true,H6,data/synthetic_cases/gold_0628.md,a05f021c6bfe504bdcbf0b10e74079a36b0c541d522b000c360f993d2cc68508
gold_0629,synthetic_derived,mock_069,false,true,H1,data/synthetic_cases/gold_0629.md,52d1376bbbffbbef9bb189a0936b42f4f8bbaff2c42b5dc67e9433f0c1d0cfa8
gold_0630,synthetic_derived,mock_069,false,true,H2,data/synthetic_cases/gold_0630.md,786601d827ee40b36b934553052f391044db3da077b6071f51b4c076cde09066
gold_0631,synthetic_derived,mock_069,false,true,H3,data/synthetic_cases/gold_0631.md,b8d620041f7b55e9dcc4ef6ff415eb39fe04014c37e7fb5de9a0c2f6ed4b898e
gold_0632,synthetic_derived,mock_069,false,true,H4,data/synthetic_cases/gold_0632.md,003c15e91df5ca4e6e90afc57cfc179d23cfe249bb0f293e60aebb007c71ee5e
gold_0633,synthetic_derived,mock_069,false,true,H5,data/synthetic_cases/gold_0633.md,eebb66990fbdf68a3cb9fd8dcca13aab0b466a271c8d0d4660877a6fa76da075
gold_0634,synthetic_derived,mock_069,false,true,H6,data/synthetic_cases/gold_0634.md,99c977f18fee7a3191fe16871c0eb56958a214f758caaf773f6f1271d20495b8
gold_0635,synthetic_derived,mock_070,false,true,H1,data/synthetic_cases/gold_0635.md,475e401e5cb87cc68eb0fc61671061a41da4240a470ff2b6687941106a893925
gold_0636,synthetic_derived,mock_070,false,true,H2,data/synthetic_cases/gold_0636.md,80fd9006f9c6d815135a2bf24525705131a6f0ab8d4c178f94af9b07e4b6973c
gold_0637,synthetic_derived,mock_070,false,true,H3,data/synthetic_cases/gold_0637.md,ddda4d0300d2c2d2b1a770c15a51794b54516fd1aad07d5fee955cbabbff7edc
gold_0638,synthetic_derived,mock_070,false,true,H4,data/synthetic_cases/gold_0638.md,a64aa8580974280a65fc62afc9bd399cfff832a1bbcf941b4b4825ce6d270ded
gold_0639,synthetic_derived,mock_070,false,true,H5,data/synthetic_cases/gold_0639.md,9de787f45630d121e987dbd4659c2f9b57d348babdf6c6a1fd8f4ed30f5bc5a0
gold_0640,synthetic_derived,mock_070,false,true,H6,data/synthetic_cases/gold_0640.md,ace7b2d1cf70e150543ee989702fac307f9266da188b859efa3f7a7e7ddd9c8d
gold_0641,synthetic_derived,mock_071,false,true,H1,data/synthetic_cases/gold_0641.md,fd8267155f1ad734c0e737a2d4e62e0bc36603a91225669029fca1dddd173008
gold_0642,synthetic_derived,mock_071,false,true,H2,data/synthetic_cases/gold_0642.md,5774f4628f426910e8fd56e8566ed76fdff0afdcc557957384c15aabe53c491e
gold_0643,synthetic_derived,mock_071,false,true,H3,data/synthetic_cases/gold_0643.md,372eaa5ace4fa039d4a8b1d1927b3388f3e48d5934328f961d5ffa8afa8cc3e0
gold_0644,synthetic_derived,mock_071,false,true,H4,data/synthetic_cases/gold_0644.md,e10f5eab76c0958e4f8e14c05cb3a85b62ba3ca451056f28070ae6886a3b5a62
gold_0645,synthetic_derived,mock_071,false,true,H5,data/synthetic_cases/gold_0645.md,8764dd6b298ad48ca4f844a26f28d64f06616bc5fe4227a761431fa5d3200a3d
gold_0646,synthetic_derived,mock_071,false,true,H6,data/synthetic_cases/gold_0646.md,4551dc80b650dae7402c82381c3c8e957774d98545d163adbbbaa9cddfe5f01a
gold_0647,synthetic_derived,mock_072,false,true,H1,data/synthetic_cases/gold_0647.md,f9d9d03a5e7b5f7168567c835e727aae009e38a9838c939491efb4e3bfe8f66e
gold_0648,synthetic_derived,mock_072,false,true,H2,data/synthetic_cases/gold_0648.md,3b587e756f9aebeab2afa1ebbcef4d91f0883a467c9889052e5e78706244294f
gold_0649,synthetic_derived,mock_072,false,true,H3,data/synthetic_cases/gold_0649.md,4dea1190feeb0494c84c72218427305311e6dfd095d32fefa0bbcf6414ac49dc
gold_0650,synthetic_derived,mock_072,false,true,H4,data/synthetic_cases/gold_0650.md,4ee25961888f5a824bc0cb4f1d6e2828b601f1fc72d83c50db738c7e31158e12
gold_0651,synthetic_derived,mock_072,false,true,H5,data/synthetic_cases/gold_0651.md,ae91b152527c4f7dc5522a7e2fb997729e33a9758a9e49550cf652b01cccdc3d
gold_0652,synthetic_derived,mock_072,false,true,H6,data/synthetic_cases/gold_0652.md,823e7b1a3caad36506d1ca99571a8f72862d206bbc171cbcb475b6b4961e6132
gold_0653,synthetic_derived,mock_073,false,true,H1,data/synthetic_cases/gold_0653.md,9395219de8c84c665b1481b952de9129f95a28f1965bb8a6b5e22c47b0c58487
gold_0654,synthetic_derived,mock_073,false,true,H2,data/synthetic_cases/gold_0654.md,714516ce4dcf53ca6045fdf1ae09b75d5090b2135d432de7e9b7e4b109785e5e
gold_0655,synthetic_derived,mock_073,false,true,H3,data/synthetic_cases/gold_0655.md,b79c34a91b500619008cf8bf427145aafaa2af525e2b7321620217770ccbff33
gold_0656,synthetic_derived,mock_073,false,true,H4,data/synthetic_cases/gold_0656.md,cd9896f3fe31b1601d7d9a6601e67f111ca50d4aab27c920047cd894ce44793d
gold_0657,synthetic_derived,mock_073,false,true,H5,data/synthetic_cases/gold_0657.md,798209b56f88abb42d73ec6876765723ef59c8092f568803cd9b093f3e8e8d9d
gold_0658,synthetic_derived,mock_073,false,true,H6,data/synthetic_cases/gold_0658.md,3ab69bfffd652fdea7bdb8df25c39b1292cf5639a10a3743052280df84c0606e
gold_0659,synthetic_derived,mock_074,false,true,H1,data/synthetic_cases/gold_0659.md,be06e3dd498f8937b5b8672b3fcf4a4576c406e8769b7bcae462eba716ae453f
gold_0660,synthetic_derived,mock_074,false,true,H2,data/synthetic_cases/gold_0660.md,7fecee3eb037ebd3ac915fda30e2e9d31ff1f7bef5bc8a69a95d0dca3a350189
gold_0661,synthetic_derived,mock_074,false,true,H3,data/synthetic_cases/gold_0661.md,aa61935bfdc9fbf086ba0038b4cac7bedd2cd2b3913c5f65ff883e01ab05e161
gold_0662,synthetic_derived,mock_074,false,true,H4,data/synthetic_cases/gold_0662.md,295155423a38a7b40e5b0cc355cbaadffdced919af0527af15e10a8be70a7a7b
gold_0663,synthetic_derived,mock_074,false,true,H5,data/synthetic_cases/gold_0663.md,47bfe7c3de65acd2dc2c8f181c2d1fcd65e49412e53674540e1c5c2bcaf74bfb
gold_0664,synthetic_derived,mock_074,false,true,H6,data/synthetic_cases/gold_0664.md,ef7653e93f59686906703a503b6c91e81ae9dacbbb4a59722080eaad78e98ba4
gold_0665,synthetic_derived,mock_075,false,true,H1,data/synthetic_cases/gold_0665.md,9cc75448959194198371aa5f79662d52fe18000e44674014634779d7e9c67a98
gold_0666,synthetic_derived,mock_075,false,true,H2,data/synthetic_cases/gold_0666.md,732a5306cdfe12fea86b0b487f243fe6c459bbe3316b9dfafd27f13288e52c1f
gold_0667,synthetic_derived,mock_075,false,true,H3,data/synthetic_cases/gold_0667.md,0ccd7fb1da777da406b19458b4080665049be31c40523aba516788bad6fbf301
gold_0668,synthetic_derived,mock_075,false,true,H4,data/synthetic_cases/gold_0668.md,228c507db84fa3b60a63d1e1a37868596aa6b17e7e01ae7592ed728d310faf50
gold_0669,synthetic_derived,mock_075,false,true,H5,data/synthetic_cases/gold_0669.md,b39874f6e8b91d8bdc052d8dbd481766066674b42f5ab63bb3e2e5eb143f6044
gold_0670,synthetic_derived,mock_075,false,true,H6,data/synthetic_cases/gold_0670.md,731c7ab6aa857918281324cf2c0180f94b3ffdf2577c02ffda800c4168a015c6
gold_0671,synthetic_derived,mock_076,false,true,H1,data/synthetic_cases/gold_0671.md,aafde526095b0f2cd05620c90e371ad3dbb90e496c3b69ccf2eea89deea435e1
gold_0672,synthetic_derived,mock_076,false,true,H2,data/synthetic_cases/gold_0672.md,75ccaf05307d8a29d82e5247f2232437e5b04a427ad808ed83cd7354666b9d09
gold_0673,synthetic_derived,mock_076,false,true,H3,data/synthetic_cases/gold_0673.md,335fe1236972e1a375438d195b988a9244826984f00ea62357a7e32ecc1e72df
gold_0674,synthetic_derived,mock_076,false,true,H4,data/synthetic_cases/gold_0674.md,304e1103e99bbf00f35670980b1314ce08c8e0fef857678dcae4968f52f38f27
gold_0675,synthetic_derived,mock_076,false,true,H5,data/synthetic_cases/gold_0675.md,66ec8b66d462d51e2dfc299535c8c273628871449f3b593809e830034256eef4
gold_0676,synthetic_derived,mock_076,false,true,H6,data/synthetic_cases/gold_0676.md,004d1ad244381d1d13c424f2346644467a37484690c0252a1374dc864df96597
gold_0677,synthetic_derived,mock_077,false,true,H1,data/synthetic_cases/gold_0677.md,b09211514554666beeda251436a10a23faee0bebe49fb9facdc4cd1faaca08d9
gold_0678,synthetic_derived,mock_077,false,true,H2,data/synthetic_cases/gold_0678.md,01f3890a550b32aaddd35fa48da66fade7632922787785ca68324493b2cfbdae
gold_0679,synthetic_derived,mock_077,false,true,H3,data/synthetic_cases/gold_0679.md,7c918530795c9a3c946c7bd679e7b49fce7576e789972cfa545242304a5d25af
gold_0680,synthetic_derived,mock_077,false,true,H4,data/synthetic_cases/gold_0680.md,034b4e97cf9df8f7f26d275fd348e1f3f1cf8cd89265340e88898e2c6ce6685d
gold_0681,synthetic_derived,mock_077,false,true,H5,data/synthetic_cases/gold_0681.md,14cb632a8aec1a75b761559164394b143c9f274fe281c91bd870bce5b137f285
gold_0682,synthetic_derived,mock_077,false,true,H6,data/synthetic_cases/gold_0682.md,65392292706312b129057bb64524d50c7b9735a0a9455e2a4a9363bd16f09bfe
gold_0683,synthetic_derived,mock_078,false,true,H1,data/synthetic_cases/gold_0683.md,92d20512ae218841184be1731bb96510a04e5673b9170f5bbe8debc8bf5ec3f4
gold_0684,synthetic_derived,mock_078,false,true,H2,data/synthetic_cases/gold_0684.md,2feb9a669e55887b78c4dd4773d2cfb1d0a8fddfe73d9dd2bc878f253271ecf8
gold_0685,synthetic_derived,mock_078,false,true,H3,data/synthetic_cases/gold_0685.md,5bd0536561f4482511fe516376ea2ad8c51fbac8c8232d9a2f876a59498463c4
gold_0686,synthetic_derived,mock_078,false,true,H4,data/synthetic_cases/gold_0686.md,619205d882b9c2bb309a68231c3e55a67513c175b26007cd44907bd630b08ca1
gold_0687,synthetic_derived,mock_078,false,true,H5,data/synthetic_cases/gold_0687.md,816a84d9ad93cf62dccebf1df516b54de5348b70361fbf3b518745e9edf01718
gold_0688,synthetic_derived,mock_078,false,true,H6,data/synthetic_cases/gold_0688.md,b193e26a52e4d20c3d03a1c7142690a4f5014e1d7426308a3248b02282e26b18
gold_0689,synthetic_derived,mock_079,false,true,H1,data/synthetic_cases/gold_0689.md,e33658e9e3dc0b0ac2aa594ef952d5d34d77f227a02accc1a6e08c9d435ae3d6
gold_0690,synthetic_derived,mock_079,false,true,H2,data/synthetic_cases/gold_0690.md,f522293dd136c54221f1cd67d9cc49a157817c8feb2da6b40bbe82628d64bec0
gold_0691,synthetic_derived,mock_079,false,true,H3,data/synthetic_cases/gold_0691.md,083ab6024ff66dc42d97bd4e5131bafbcdf66501fc8086da229a2e0c8395906c
gold_0692,synthetic_derived,mock_079,false,true,H4,data/synthetic_cases/gold_0692.md,5eb99976197f9c5397ea58c0c10f7e70c0da611d28ed19edf7c2424233de9b3a
gold_0693,synthetic_derived,mock_079,false,true,H5,data/synthetic_cases/gold_0693.md,8e05127be14dc510ecf930494a928f7d310517eb2f3f5ae522dc034562df7a91
gold_0694,synthetic_derived,mock_079,false,true,H6,data/synthetic_cases/gold_0694.md,7458ab964e6a0ea6c6b0c447957e36ab262b01e8bbe75be7b029d99e495ab73d
gold_0695,synthetic_derived,mock_080,false,true,H1,data/synthetic_cases/gold_0695.md,17c582ea6bbcb065e9591360fd7d86fd056998e6e0c78ed0ceeb0f3658133457
gold_0696,synthetic_derived,mock_080,false,true,H2,data/synthetic_cases/gold_0696.md,120cdc4ca30a49dbef6ebf0c75feb7c94bd81d643d4c64fa3182cdc0b845ddc0
gold_0697,synthetic_derived,mock_080,false,true,H3,data/synthetic_cases/gold_0697.md,05d58aa0f1ed3c1639aee1c018185328abd8857d8d84956c7f2a18dcf059d574
gold_0698,synthetic_derived,mock_080,false,true,H4,data/synthetic_cases/gold_0698.md,7b5b7afc424cfed074959427be2c8048aa2c01d0d057f06fa9f3194edc254686
gold_0699,synthetic_derived,mock_080,false,true,H5,data/synthetic_cases/gold_0699.md,84f4af58f045b489864d5fae8920c98dee0a936a2ed8c8cd654836b771933a66
gold_0700,synthetic_derived,mock_080,false,true,H6,data/synthetic_cases/gold_0700.md,e1a8979f3112acb4c1843bb82fa067897d0d14d89615d63778e94590cd6b7e44
